url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('applet'),label
30.0,1.0,1.0,29.0,29.0,2.0,0.0,0.0,0.0,0.0,4.060012149,0.0,0.0,0.0,10.0,0.0,0.0,11.0,1.0,1.0,1.0,9.0,0.0,malicious
429.0,0.0,418.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,3.69522348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
16.0,1.0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,3.823934896,0.0,0.0,0.0,2.0,0.0,0.0,154.0,1.0,1.0,1.0,15.0,0.0,malicious
45.0,0.0,29.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.351613459,0.0,0.0,0.0,13.0,0.0,0.0,24.0,1.0,1.0,1.0,18.0,0.0,benign
19.0,2.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,3.979097891,0.0,0.0,0.0,6.0,0.0,0.0,174.0,1.0,1.0,4.0,133.0,0.0,malicious
23.0,1.0,1.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,3.913400746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
14.0,0.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.788754914,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,1.0,7.0,0.0,malicious
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.168295834,0.0,0.0,0.0,15.0,0.0,0.0,59.0,1.0,1.0,0.0,36.0,0.0,benign
39.0,1.0,10.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,4.26184239,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,malicious
55.0,0.0,35.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,4.552682552,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,malicious
64.0,0.0,49.0,15.0,15.0,3.0,1.0,0.0,0.0,0.0,4.645638808,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
13.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.653756708,0.0,0.0,0.0,16.0,0.0,0.0,48.0,1.0,1.0,2.0,2.0,0.0,malicious
39.0,2.0,1.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,4.398030706,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,4.0,0.0,malicious
120.0,0.0,102.0,18.0,18.0,3.0,1.0,0.0,0.0,0.0,4.748886189,0.0,0.0,2.0,17.0,0.0,0.0,36.0,1.0,1.0,1.0,420.0,0.0,benign
74.0,0.0,56.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.376250313,0.0,0.0,1.0,9.0,0.0,0.0,31.0,1.0,1.0,2.0,110.0,0.0,benign
74.0,0.0,51.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.176770227,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,malicious
41.0,2.0,7.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,4.107135481,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,3.477175233,0.0,0.0,0.0,11.0,0.0,0.0,161.0,1.0,1.0,1.0,37.0,0.0,benign
20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,3.9677201,0.0,0.0,1.0,10.0,0.0,0.0,163.0,1.0,1.0,1.0,92.0,0.0,benign
72.0,0.0,58.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.866780198,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,malicious
21.0,0.0,6.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,3.708966083,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,benign
24.0,1.0,0.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.155651552,0.0,0.0,0.0,13.0,0.0,0.0,5.0,1.0,1.0,0.0,96.0,0.0,benign
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.084962501,0.0,0.0,0.0,15.0,0.0,0.0,59.0,1.0,1.0,0.0,36.0,0.0,benign
39.0,3.0,1.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,4.370963043,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
23.0,0.0,10.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,3.254773169,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,malicious
19.0,0.0,6.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,4.004344446,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,malicious
77.0,0.0,49.0,28.0,28.0,4.0,1.0,0.0,0.0,0.0,4.637554442,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
23.0,1.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.031401845,0.0,0.0,0.0,19.0,0.0,0.0,502.0,1.0,1.0,0.0,26.0,0.0,benign
28.0,1.0,6.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.141604168,0.0,0.0,0.0,4.0,0.0,0.0,142.0,1.0,1.0,0.0,28.0,0.0,malicious
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.8616376,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,0.0,malicious
31.0,2.0,10.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.057855989,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
275.0,2.0,257.0,18.0,18.0,1.0,2.0,0.0,0.0,0.0,4.992137766,0.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,1.0,0.0,5.0,0.0,benign
25.0,0.0,15.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,3.945464952,0.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,1.0,1.0,3.0,0.0,malicious
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.053508855,0.0,0.0,0.0,13.0,0.0,0.0,95.0,0.0,1.0,1.0,62.0,0.0,benign
231.0,0.0,178.0,11.0,11.0,1.0,3.0,41.0,1.0,0.0,5.521035351,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,1.0,0.0,4.0,0.0,malicious
51.0,0.0,37.0,14.0,14.0,3.0,3.0,0.0,0.0,0.0,4.516766341,0.0,0.0,0.0,9.0,0.0,0.0,55.0,1.0,1.0,0.0,43.0,0.0,benign
42.0,0.0,16.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,4.157082261,0.0,0.0,0.0,15.0,0.0,0.0,60.0,1.0,1.0,3.0,18.0,0.0,benign
35.0,1.0,1.0,34.0,34.0,5.0,0.0,0.0,0.0,0.0,4.03676229,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,malicious
40.0,0.0,24.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.248544639,0.0,0.0,0.0,11.0,0.0,0.0,66.0,1.0,1.0,1.0,82.0,0.0,benign
50.0,0.0,35.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.2883444,0.0,0.0,2.0,24.0,0.0,0.0,37.0,1.0,1.0,1.0,70.0,0.0,benign
230.0,0.0,58.0,14.0,14.0,2.0,1.0,157.0,3.0,0.0,4.685254476,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,malicious
37.0,0.0,10.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.217859108,0.0,0.0,0.0,2.0,0.0,0.0,27.0,1.0,1.0,1.0,15.0,0.0,malicious
118.0,1.0,34.0,13.0,13.0,3.0,0.0,70.0,6.0,0.0,4.870891686,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,malicious
20.0,0.0,9.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,3.884155095,0.0,0.0,2.0,43.0,0.0,0.0,95.0,1.0,1.0,2.0,76.0,0.0,benign
84.0,0.0,68.0,16.0,16.0,4.0,2.0,0.0,0.0,0.0,4.868898784,0.0,0.0,1.0,47.0,0.0,0.0,129.0,1.0,1.0,3.0,573.0,0.0,benign
23.0,1.0,1.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.281727679,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
30.0,0.0,13.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.155565013,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.008132026,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
25.0,0.0,12.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.069548828,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
13.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.78418372,0.0,0.0,0.0,15.0,0.0,0.0,14.0,1.0,1.0,1.0,7.0,0.0,malicious
44.0,0.0,29.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.244851555,0.0,0.0,1.0,87.0,0.0,0.0,32.0,1.0,1.0,3.0,0.0,0.0,malicious
24.0,0.0,12.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,3.929214455,0.0,0.0,0.0,7.0,0.0,0.0,66.0,1.0,1.0,1.0,269.0,0.0,benign
38.0,1.0,10.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.319560261,0.0,0.0,0.0,2.0,0.0,0.0,36.0,1.0,1.0,1.0,15.0,0.0,malicious
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.371524598,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
12.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,3.260828171,0.0,0.0,0.0,2.0,0.0,0.0,40.0,1.0,1.0,1.0,58.0,0.0,benign
14.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,3.332095399,0.0,0.0,0.0,12.0,0.0,0.0,16.0,1.0,1.0,0.0,16.0,0.0,benign
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.387935196,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
14.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,3.499227542,0.0,0.0,0.0,12.0,0.0,0.0,44.0,1.0,1.0,1.0,13.0,0.0,benign
24.0,2.0,1.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.093139062,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
79.0,0.0,70.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,4.563184233,0.0,0.0,0.0,7.0,0.0,0.0,52.0,1.0,1.0,1.0,5.0,0.0,malicious
44.0,1.0,10.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.196264312,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
19.0,0.0,0.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.008132026,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
19.0,1.0,1.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.950063756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,malicious
49.0,0.0,33.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.546119378,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
11.0,0.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,3.127986807,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,7.0,0.0,benign
43.0,0.0,19.0,24.0,24.0,2.0,1.0,0.0,0.0,0.0,4.41366069,0.0,0.0,0.0,12.0,0.0,0.0,25.0,1.0,1.0,2.0,15.0,0.0,malicious
67.0,0.0,45.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.71528546,0.0,0.0,1.0,8.0,1.0,1.0,41.0,1.0,1.0,1.0,119.0,0.0,benign
107.0,0.0,90.0,17.0,17.0,6.0,0.0,0.0,0.0,0.0,4.757814524,0.0,0.0,0.0,18.0,0.0,0.0,20.0,1.0,1.0,0.0,21.0,0.0,benign
27.0,1.0,13.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.256149238,0.0,0.0,0.0,17.0,0.0,0.0,35.0,1.0,1.0,1.0,117.0,0.0,benign
362.0,0.0,341.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,4.919394608,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,benign
157.0,0.0,86.0,11.0,11.0,1.0,3.0,59.0,1.0,0.0,5.021144065,0.0,0.0,0.0,2.0,0.0,0.0,26.0,1.0,1.0,1.0,7.0,0.0,malicious
88.0,0.0,78.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,4.502364423,0.0,0.0,2.0,83.0,0.0,0.0,153.0,1.0,1.0,3.0,170.0,0.0,benign
53.0,2.0,19.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.148717265,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,18.0,0.0,malicious
41.0,2.0,10.0,31.0,31.0,2.0,0.0,0.0,0.0,0.0,4.631328386,0.0,0.0,0.0,10.0,0.0,0.0,488.0,1.0,1.0,0.0,477.0,0.0,benign
177.0,0.0,158.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,4.660408708,0.0,0.0,0.0,6.0,0.0,0.0,59.0,1.0,1.0,1.0,17.0,0.0,malicious
18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.16385619,0.0,0.0,0.0,22.0,0.0,0.0,49.0,1.0,1.0,1.0,73.0,0.0,benign
34.0,0.0,10.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,3.832446516,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
26.0,0.0,11.0,15.0,12.0,4.0,0.0,0.0,0.0,1.0,4.271370634,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,benign
208.0,1.0,41.0,25.0,25.0,4.0,0.0,141.0,2.0,0.0,5.567501007,0.0,0.0,0.0,1.0,0.0,0.0,33.0,1.0,1.0,1.0,6.0,0.0,malicious
51.0,0.0,36.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.045293422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,benign
13.0,0.0,0.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.921928095,0.0,0.0,1.0,38.0,0.0,0.0,414.0,1.0,1.0,2.0,157.0,0.0,benign
19.0,0.0,5.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.719294526,0.0,0.0,0.0,5.0,0.0,0.0,232.0,1.0,1.0,0.0,94.0,0.0,benign
26.0,0.0,3.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,4.089552453,0.0,0.0,0.0,3.0,0.0,0.0,72.0,1.0,1.0,3.0,51.0,0.0,malicious
22.0,0.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,3.771437029,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,benign
29.0,0.0,17.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,3.909256169,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,benign
30.0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,4.098117812,0.0,0.0,0.0,2.0,0.0,0.0,70.0,1.0,1.0,1.0,13.0,0.0,malicious
58.0,0.0,8.0,13.0,13.0,2.0,0.0,36.0,1.0,0.0,4.404803219,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,malicious
159.0,0.0,145.0,14.0,14.0,4.0,4.0,0.0,0.0,0.0,4.701251198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
39.0,1.0,20.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.084512598,0.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,1.0,1.0,5.0,0.0,malicious
68.0,0.0,51.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,5.101959304,0.0,0.0,0.0,1.0,0.0,0.0,46.0,1.0,1.0,0.0,4.0,0.0,malicious
120.0,0.0,85.0,35.0,35.0,6.0,0.0,0.0,0.0,0.0,4.878547388,0.0,0.0,0.0,6.0,0.0,0.0,11.0,1.0,1.0,2.0,35.0,0.0,malicious
81.0,1.0,64.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,4.457304711,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,benign
37.0,0.0,1.0,36.0,36.0,3.0,0.0,0.0,0.0,0.0,4.157650874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
46.0,0.0,1.0,45.0,45.0,3.0,0.0,0.0,0.0,0.0,4.329072049,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
58.0,2.0,14.0,44.0,44.0,2.0,0.0,0.0,0.0,0.0,4.456360891,0.0,0.0,0.0,15.0,0.0,0.0,36.0,1.0,1.0,1.0,2.0,0.0,malicious
65.0,0.0,54.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.2333985,0.0,0.0,0.0,9.0,0.0,0.0,261.0,1.0,1.0,4.0,201.0,0.0,malicious
52.0,0.0,40.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.50221268,0.0,0.0,1.0,16.0,0.0,0.0,179.0,1.0,1.0,1.0,144.0,0.0,benign
16.0,0.0,0.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,3.762267391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
94.0,4.0,34.0,48.0,48.0,3.0,0.0,11.0,0.0,0.0,4.539306166,0.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,0.0,malicious
133.0,0.0,64.0,17.0,17.0,2.0,0.0,51.0,3.0,0.0,4.630387322,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,malicious
18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.16385619,0.0,0.0,0.0,15.0,0.0,0.0,67.0,1.0,1.0,2.0,51.0,0.0,benign
45.0,0.0,31.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,4.550931304,0.0,0.0,1.0,50.0,0.0,0.0,125.0,1.0,1.0,1.0,119.0,0.0,benign
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.493473304,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
39.0,3.0,1.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,4.370963043,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
74.0,2.0,55.0,19.0,19.0,3.0,2.0,0.0,0.0,0.0,4.680348269,0.0,0.0,0.0,2.0,0.0,0.0,24.0,1.0,1.0,0.0,5.0,0.0,benign
20.0,0.0,6.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,3.661932872,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,110.0,0.0,benign
26.0,0.0,0.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,3.89542387,0.0,0.0,0.0,14.0,0.0,0.0,187.0,1.0,1.0,0.0,180.0,0.0,benign
37.0,0.0,24.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.094211919,0.0,0.0,0.0,8.0,0.0,0.0,45.0,1.0,1.0,1.0,54.0,0.0,malicious
35.0,0.0,17.0,18.0,18.0,3.0,0.0,0.0,0.0,0.0,3.987090042,0.0,0.0,1.0,6.0,0.0,0.0,60.0,1.0,1.0,1.0,19.0,0.0,benign
267.0,0.0,254.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.064342006,0.0,0.0,0.0,11.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,benign
90.0,1.0,64.0,26.0,26.0,4.0,0.0,0.0,0.0,0.0,4.693343075,0.0,0.0,0.0,13.0,0.0,0.0,75.0,1.0,1.0,2.0,103.0,0.0,malicious
78.0,0.0,46.0,22.0,22.0,3.0,0.0,9.0,1.0,0.0,4.808554173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
36.0,0.0,1.0,35.0,35.0,2.0,0.0,0.0,0.0,0.0,4.365364221,0.0,0.0,0.0,22.0,0.0,0.0,47.0,1.0,1.0,1.0,6.0,0.0,malicious
166.0,0.0,142.0,24.0,24.0,4.0,0.0,0.0,0.0,0.0,4.903322072,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,0.0,malicious
40.0,0.0,23.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.360142777,0.0,0.0,0.0,17.0,0.0,0.0,32.0,1.0,1.0,2.0,29.0,0.0,benign
65.0,0.0,44.0,21.0,21.0,2.0,0.0,0.0,0.0,0.0,4.595254312,0.0,0.0,1.0,23.0,1.0,0.0,44.0,1.0,1.0,1.0,3.0,0.0,malicious
34.0,0.0,7.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,4.121267947,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
49.0,2.0,17.0,32.0,32.0,2.0,0.0,0.0,0.0,0.0,4.273348734,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
31.0,0.0,18.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.080439935,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,benign
29.0,0.0,18.0,11.0,11.0,3.0,0.0,0.0,0.0,1.0,4.305496794,0.0,0.0,0.0,9.0,0.0,0.0,109.0,1.0,1.0,1.0,50.0,0.0,malicious
35.0,0.0,17.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.193251964,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
62.0,2.0,20.0,42.0,42.0,2.0,1.0,0.0,0.0,0.0,4.668130518,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,malicious
37.0,0.0,1.0,36.0,36.0,3.0,0.0,0.0,0.0,0.0,4.140361164,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,malicious
54.0,0.0,41.0,13.0,13.0,3.0,1.0,0.0,0.0,0.0,4.532600093,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.849223912,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,benign
25.0,1.0,11.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,4.030639062,0.0,0.0,0.0,12.0,0.0,0.0,10.0,1.0,1.0,0.0,481.0,0.0,benign
43.0,0.0,27.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,4.246365421,0.0,0.0,0.0,10.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,malicious
26.0,1.0,1.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,4.175123135,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
168.0,0.0,154.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.835354096,0.0,0.0,0.0,22.0,0.0,0.0,61.0,1.0,1.0,0.0,71.0,0.0,benign
30.0,0.0,15.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.060574475,0.0,0.0,0.0,7.0,0.0,0.0,22.0,1.0,1.0,1.0,8.0,0.0,malicious
30.0,0.0,19.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,4.098117812,0.0,0.0,0.0,2.0,0.0,1.0,19.0,1.0,1.0,1.0,9.0,0.0,malicious
33.0,0.0,9.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,4.171474188,0.0,0.0,0.0,10.0,0.0,0.0,39.0,1.0,1.0,2.0,15.0,0.0,benign
14.0,0.0,1.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.788754914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,malicious
15.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,3.606936732,0.0,0.0,0.0,8.0,0.0,0.0,415.0,1.0,1.0,2.0,4.0,0.0,malicious
66.0,0.0,39.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.454744292,0.0,0.0,1.0,8.0,0.0,0.0,34.0,1.0,1.0,1.0,10.0,0.0,malicious
15.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.788754914,0.0,0.0,0.0,4.0,0.0,0.0,183.0,1.0,1.0,1.0,564.0,0.0,benign
174.0,0.0,159.0,15.0,15.0,3.0,3.0,0.0,0.0,0.0,4.747161812,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,10.0,0.0,benign
65.0,0.0,49.0,16.0,16.0,4.0,1.0,0.0,0.0,0.0,4.526331996,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,benign
36.0,1.0,10.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.454766208,0.0,0.0,0.0,2.0,0.0,0.0,41.0,1.0,1.0,1.0,16.0,0.0,malicious
38.0,2.0,11.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.072424141,0.0,0.0,0.0,2.0,0.0,0.0,40.0,1.0,1.0,1.0,21.0,0.0,malicious
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.818930668,0.0,0.0,0.0,1.0,0.0,0.0,88.0,1.0,1.0,1.0,26.0,0.0,malicious
